# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 16 14:06:35 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag >0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
loc_rowid,pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
6679,Kepler-1023 b,Kepler-1023,0,62.13859790,0.00020870,-0.00020870,0,0.301000,,,0,17.88,7.75,-13.35,0,524,,,0,5123.00,81.00,-81.00,0
6680,Kepler-1023 b,Kepler-1023,0,62.13839425,0.00017854,-0.00017854,0,,,,,,,,,,,,,5268.00,122.00,-122.00,0
6681,Kepler-1023 b,Kepler-1023,1,62.13877140,0.00021990,-0.00021990,0,,,,,,,,,,,,,5494.00,75.28,-98.69,0
6682,Kepler-1023 b,Kepler-1023,0,62.14020000,0.00071000,-0.00071000,0,0.292000,,,0,,,,0,399,,,0,5434.00,112.00,-112.00,0
6683,Kepler-1023 b,Kepler-1023,0,,,,,,,,,6.98,0.32,-0.30,0,,,,,5354.00,107.00,-107.00,0
6684,Kepler-1023 b,Kepler-1023,0,62.13859790,0.00020870,-0.00020870,0,,,,0,,,,0,,,,0,5268.00,122.00,-122.00,0
6685,Kepler-1024 b,Kepler-1024,0,66.41621330,0.00035380,-0.00035380,0,0.302200,,,0,4.70,4.90,-1.15,0,376,,,0,5387.00,211.00,-170.00,0
6686,Kepler-1024 b,Kepler-1024,0,66.41621330,0.00035380,-0.00035380,0,0.302200,,,0,4.70,4.90,-1.15,0,376,,,0,5387.00,211.00,-170.00,0
6687,Kepler-1024 b,Kepler-1024,1,66.41621330,0.00035380,-0.00035380,0,,,,,,,,,,,,,5143.00,126.73,-76.37,0
6688,Kepler-1024 b,Kepler-1024,0,66.41597890,0.00036260,-0.00036260,0,0.303300,,,0,4.71,3.00,-1.25,0,376,,,0,5383.00,204.00,-185.00,0
6689,Kepler-1024 b,Kepler-1024,0,66.41590000,0.00180000,-0.00180000,0,0.313000,,,0,,,,0,352,,,0,5186.00,200.00,-200.00,0
6690,Kepler-1024 b,Kepler-1024,0,66.41621330,0.00035380,-0.00035380,0,0.302200,,,0,4.70,4.90,-1.15,0,376,,,0,5387.00,211.00,-170.00,0
6691,Kepler-1024 b,Kepler-1024,0,66.41641966,0.00036306,-0.00036306,0,,,,,,,,,,,,,5242.74,186.97,-186.97,0
6692,Kepler-1024 b,Kepler-1024,0,66.41597890,0.00036260,-0.00036260,0,,,,0,,,,0,,,,0,5242.74,186.97,-186.97,0
6693,Kepler-1024 b,Kepler-1024,0,,,,,,,,,5.45,0.65,-0.56,0,,,,,5388.00,189.00,-189.00,0
6694,Kepler-1024 b,Kepler-1024,0,66.41604004,0.00000618,-0.00000618,0,,,,,,,,,,,,,5242.74,186.97,-186.97,0
6695,Kepler-1025 b,Kepler-1025,0,37.32287220,0.00014180,-0.00014180,0,,,,0,,,,0,,,,0,6134.11,18.19,-18.19,0
6696,Kepler-1025 b,Kepler-1025,0,37.32281000,0.00021000,-0.00021000,0,0.228000,,,0,,,,0,598,,,0,6290.00,75.00,-75.00,0
6697,Kepler-1025 b,Kepler-1025,0,37.32294930,0.00013630,-0.00013630,0,0.218600,,,0,24.60,28.64,-6.28,0,568,,,0,6253.00,161.00,-180.00,0
6698,Kepler-1025 b,Kepler-1025,0,,,,,,,,,17.95,1.22,-1.12,0,,,,,6031.00,121.00,-121.00,0
6699,Kepler-1025 b,Kepler-1025,0,37.32287220,0.00014180,-0.00014180,0,0.334400,,,0,1769.88,277.18,-866.63,0,1654,,,0,4907.00,28.00,-108.00,0
6700,Kepler-1025 b,Kepler-1025,0,37.32250138,0.00013408,-0.00013408,0,,,,,,,,,,,,,6134.11,18.19,-18.19,0
6701,Kepler-1025 b,Kepler-1025,0,37.32294930,0.00013630,-0.00013630,0,0.218600,,,0,24.60,28.64,-6.28,0,568,,,0,6253.00,161.00,-180.00,0
6702,Kepler-1025 b,Kepler-1025,0,37.32294930,0.00013630,-0.00013630,0,0.218600,,,0,24.60,28.64,-6.28,0,568,,,0,6253.00,161.00,-180.00,0
6703,Kepler-1025 b,Kepler-1025,1,37.32294930,0.00013630,-0.00013630,0,,,,,,,,,,,,,6089.00,102.40,-95.52,0
6704,Kepler-1025 b,Kepler-1025,0,37.32299618,0.00000354,-0.00000354,0,,,,,,,,,,,,,6134.11,18.19,-18.19,0
6705,Kepler-1026 b,Kepler-1026,0,,,,,,,,,5.99,0.17,-0.17,0,,,,,4850.00,97.00,-97.00,0
6706,Kepler-1026 b,Kepler-1026,0,36.51560530,0.00010370,-0.00010370,0,0.195900,,,0,8.13,5.78,-2.06,0,431,,,0,4915.00,150.00,-125.00,0
6707,Kepler-1026 b,Kepler-1026,0,36.51576390,0.00010730,-0.00010730,0,,,,0,,,,0,,,,0,4844.00,122.00,-122.00,0
6708,Kepler-1026 b,Kepler-1026,0,36.51560530,0.00010370,-0.00010370,0,0.195900,,,0,8.13,5.78,-2.06,0,431,,,0,4915.00,150.00,-125.00,0
6709,Kepler-1026 b,Kepler-1026,0,36.51567000,0.00034000,-0.00034000,0,0.192000,,,0,,,,0,407,,,0,4867.00,70.00,-70.00,0
6710,Kepler-1026 b,Kepler-1026,0,36.51560530,0.00010370,-0.00010370,0,0.195900,,,0,8.13,5.78,-2.06,0,431,,,0,4915.00,150.00,-125.00,0
6711,Kepler-1026 b,Kepler-1026,1,36.51560530,0.00010370,-0.00010370,0,,,,,,,,,,,,,4948.00,85.79,-89.37,0
6712,Kepler-1026 b,Kepler-1026,0,36.51574626,0.00009287,-0.00009287,0,,,,,,,,,,,,,4844.00,122.00,-122.00,0
6713,Kepler-1026 b,Kepler-1026,0,36.51576390,0.00010730,-0.00010730,0,0.197700,,,0,7.71,1.14,-1.29,0,425,,,0,4847.00,77.00,-77.00,0
6714,Kepler-1026 b,Kepler-1026,0,36.51559488,0.00000234,-0.00000234,0,,,,,,,,,,,,,4844.00,122.00,-122.00,0
6715,Kepler-1027 b,Kepler-1027,0,1.90780520,0.00000246,-0.00000246,0,0.029600,,,0,2820.62,5445.72,-1962.63,0,1859,,,0,5537.00,169.00,-140.00,0
6716,Kepler-1027 b,Kepler-1027,0,1.90781068,0.00000317,-0.00000317,0,0.029500,,,0,609.28,188.30,-95.41,0,1268,,,0,5435.00,97.00,-119.00,0
6717,Kepler-1027 b,Kepler-1027,1,1.90780520,0.00000246,-0.00000246,0,,,,,,,,,,,,,5436.00,66.85,-58.48,0
6718,Kepler-1027 b,Kepler-1027,0,1.90781068,0.00000317,-0.00000317,0,,,,0,,,,0,,,,0,5348.19,135.37,-140.57,0
6719,Kepler-1027 b,Kepler-1027,0,1.90780520,0.00000246,-0.00000246,0,0.029600,,,0,2820.62,5445.72,-1962.63,0,1859,,,0,5537.00,169.00,-140.00,0
6720,Kepler-1027 b,Kepler-1027,0,1.90780520,0.00000246,-0.00000246,0,0.029600,,,0,2820.62,5445.72,-1962.63,0,1859,,,0,5537.00,169.00,-140.00,0
6721,Kepler-1027 b,Kepler-1027,0,1.90781434,0.00000293,-0.00000293,0,,,,,,,,,,,,,5348.19,135.37,-140.57,0
6722,Kepler-1027 b,Kepler-1027,0,1.90780645,0.00000190,-0.00000190,0,,,,,,,,,,,,,5348.19,135.37,-140.57,0
6723,Kepler-1027 b,Kepler-1027,0,1.90780860,0.00000950,-0.00000950,0,0.030000,,,0,,,,0,1864,,,0,5538.00,76.00,-76.00,0
6724,Kepler-1027 b,Kepler-1027,0,,,,,,,,,1162.51,31.80,-30.90,0,,,,,5404.00,108.00,-108.00,0
6725,Kepler-1028 b,Kepler-1028,0,,,,,,,,,519.64,15.67,-15.12,0,,,,,5675.00,199.00,-199.00,0
6726,Kepler-1028 b,Kepler-1028,0,2.51462432,0.00000495,-0.00000495,0,0.035300,,,0,528.37,597.36,-125.24,0,1223,,,0,5679.00,153.00,-150.00,0
6727,Kepler-1028 b,Kepler-1028,0,2.51462432,0.00000495,-0.00000495,0,0.035300,,,0,528.37,597.36,-125.24,0,1223,,,0,5679.00,153.00,-150.00,0
6728,Kepler-1028 b,Kepler-1028,0,2.51462432,0.00000495,-0.00000495,0,0.035300,,,0,528.37,597.36,-125.24,0,1223,,,0,5679.00,153.00,-150.00,0
6729,Kepler-1028 b,Kepler-1028,1,2.51462432,0.00000495,-0.00000495,0,,,,,,,,,,,,,5522.00,102.65,-78.23,0
6730,Kepler-1028 b,Kepler-1028,0,2.51462850,0.00000443,-0.00000443,0,0.035400,,,0,517.89,376.64,-126.58,0,1217,,,0,5662.00,152.00,-152.00,0
6731,Kepler-1028 b,Kepler-1028,0,2.51461500,0.00001900,-0.00001900,0,0.035000,,,0,,,,0,1218,,,0,5659.00,83.00,-83.00,0
6732,Kepler-1028 b,Kepler-1028,0,2.51461384,0.00000670,-0.00000670,0,,,,,,,,,,,,,5494.00,122.00,-122.00,0
6733,Kepler-1028 b,Kepler-1028,0,2.51462850,0.00000443,-0.00000443,0,,,,0,,,,0,,,,0,5494.00,122.00,-122.00,0
6734,Kepler-1029 b,Kepler-1029,0,4.41769252,0.00000904,-0.00000904,0,0.047000,,,0,92.16,17.36,-12.69,0,790,,,0,4766.00,77.00,-77.00,0
6735,Kepler-1029 b,Kepler-1029,0,4.41768450,0.00000257,-0.00000257,0,,,,,,,,,,,,,4757.73,96.94,-96.94,0
6736,Kepler-1029 b,Kepler-1029,0,4.41769648,0.00000890,-0.00000890,0,0.046800,,,0,124.59,69.55,-32.18,0,852,,,0,4911.00,150.00,-123.00,0
6737,Kepler-1029 b,Kepler-1029,0,4.41774900,0.00003400,-0.00003400,0,0.047000,,,0,,,,0,837,,,0,4915.00,64.00,-64.00,0
6738,Kepler-1029 b,Kepler-1029,1,4.41769648,0.00000890,-0.00000890,0,,,,,,,,,,,,,5030.00,68.38,-91.81,0
6739,Kepler-1029 b,Kepler-1029,0,4.41769252,0.00000904,-0.00000904,0,,,,0,,,,0,,,,0,4757.73,96.94,-96.94,0
6740,Kepler-1029 b,Kepler-1029,0,4.41769648,0.00000890,-0.00000890,0,0.046800,,,0,124.59,69.55,-32.18,0,852,,,0,4911.00,150.00,-123.00,0
6741,Kepler-1029 b,Kepler-1029,0,4.41769648,0.00000890,-0.00000890,0,0.046800,,,0,124.59,69.55,-32.18,0,852,,,0,4911.00,150.00,-123.00,0
6742,Kepler-103 b,Kepler-103,0,,,,,,,,,150.54,4.33,-4.22,0,,,,,5886.00,118.00,-118.00,0
6743,Kepler-103 b,Kepler-103,0,15.96533687,0.00001354,-0.00001354,0,,,,,,,,,,,,,5934.00,63.32,-53.60,0
6744,Kepler-103 b,Kepler-103,0,15.96532718,0.00001368,-0.00001368,0,,,,0,,,,0,,,,0,5895.00,110.41,-96.28,0
6745,Kepler-103 b,Kepler-103,0,15.96533687,0.00001354,-0.00001354,0,0.128000,,,0,131.47,15.78,-14.37,0,864,,,0,5845.00,88.00,-88.00,0
6746,Kepler-103 b,Kepler-103,0,15.96540000,,,0,,,,,,,,,,,,,5845.00,88.00,-88.00,0
6747,Kepler-103 b,Kepler-103,0,15.96531600,0.00001800,-0.00001800,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6748,Kepler-103 b,Kepler-103,0,15.96533687,0.00001354,-0.00001354,0,0.128000,,,0,131.47,15.78,-14.37,0,864,,,0,5845.00,88.00,-88.00,0
6749,Kepler-103 b,Kepler-103,0,15.96533687,0.00001354,-0.00001354,0,0.128000,,,0,131.47,15.78,-14.37,0,864,,,0,5845.00,88.00,-88.00,0
6750,Kepler-103 b,Kepler-103,0,15.96534900,0.00004700,-0.00004700,0,0.130000,,,0,,,,0,805,,,0,5975.00,44.00,-44.00,0
6751,Kepler-103 b,Kepler-103,0,15.96533687,,,0,0.129399,,,0,,,,,,,,,,,,
6752,Kepler-103 b,Kepler-103,1,15.96532870,0.00000920,-0.00000920,0,0.132230,0.000850,-0.001300,0,149.90,8.60,-8.60,0,973,13,-13,0,6009.00,64.00,-64.00,0
6753,Kepler-103 b,Kepler-103,0,15.96532718,0.00001368,-0.00001368,0,0.126900,,,0,136.42,26.02,-19.76,0,872,,,0,5880.00,78.00,-78.00,0
6754,Kepler-103 b,Kepler-103,0,15.96533427,0.00001087,-0.00001087,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6755,Kepler-103 b,Kepler-103,0,15.96532718,0.00000097,-0.00000097,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6756,Kepler-103 c,Kepler-103,0,179.60783296,0.00002156,-0.00002156,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6757,Kepler-103 c,Kepler-103,0,179.60766020,,,0,0.649672,,,0,,,,,,,,,,,,
6758,Kepler-103 c,Kepler-103,0,179.61200000,,,0,,,,,,,,,,,,,5845.00,88.00,-88.00,0
6759,Kepler-103 c,Kepler-103,0,179.60766020,0.00028240,-0.00028240,0,,,,,,,,,,,,,5934.00,63.32,-53.60,0
6760,Kepler-103 c,Kepler-103,0,179.60766020,0.00028240,-0.00028240,0,0.642500,,,0,5.22,0.62,-0.57,0,385,,,0,5845.00,88.00,-88.00,0
6761,Kepler-103 c,Kepler-103,0,179.61009936,0.00013049,-0.00013049,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6762,Kepler-103 c,Kepler-103,1,179.60978000,0.00020000,-0.00020000,0,0.663900,0.004300,-0.006300,0,5.95,0.34,-0.34,0,434,6,-6,0,6009.00,64.00,-64.00,0
6763,Kepler-103 c,Kepler-103,0,,,,,,,,,5.97,0.17,-0.17,0,,,,,5886.00,118.00,-118.00,0
6764,Kepler-103 c,Kepler-103,0,179.60100000,0.00120000,-0.00120000,0,0.654000,,,0,,,,0,359,,,0,5975.00,44.00,-44.00,0
6765,Kepler-103 c,Kepler-103,0,179.60980300,0.00018230,-0.00018230,0,0.637200,,,0,5.41,1.03,-0.78,0,389,,,0,5880.00,78.00,-78.00,0
6766,Kepler-103 c,Kepler-103,0,179.61330000,0.00470000,-0.00470000,0,,,,,,,,,,,,,5895.00,110.41,-96.28,0
6767,Kepler-103 c,Kepler-103,0,179.60980300,0.00018230,-0.00018230,0,,,,0,,,,0,,,,0,5895.00,110.41,-96.28,0
6768,Kepler-103 c,Kepler-103,0,179.60766020,0.00028240,-0.00028240,0,0.642500,,,0,5.22,0.62,-0.57,0,385,,,0,5845.00,88.00,-88.00,0
6769,Kepler-103 c,Kepler-103,0,179.60766020,0.00028240,-0.00028240,0,0.642500,,,0,5.22,0.62,-0.57,0,385,,,0,5845.00,88.00,-88.00,0
6770,Kepler-1030 b,Kepler-1030,0,19.32948057,0.00006933,-0.00006933,0,,,,,,,,,,,,,4943.05,110.54,-110.54,0
6771,Kepler-1030 b,Kepler-1030,0,19.32945602,0.00009041,-0.00009041,0,0.133800,,,0,18.57,7.70,-4.03,0,529,,,0,5026.00,149.00,-149.00,0
6772,Kepler-1030 b,Kepler-1030,0,19.32945602,0.00009041,-0.00009041,0,,,,0,,,,0,,,,0,4943.05,110.54,-110.54,0
6773,Kepler-1030 b,Kepler-1030,0,19.32952416,0.00007474,-0.00007474,0,0.134500,,,0,19.16,8.68,-3.98,0,534,,,0,5023.00,172.00,-131.00,0
6774,Kepler-1030 b,Kepler-1030,0,19.32964621,0.00000560,-0.00000560,0,,,,,,,,,,,,,4943.05,110.54,-110.54,0
6775,Kepler-1030 b,Kepler-1030,0,19.32952416,0.00007474,-0.00007474,0,0.134500,,,0,19.16,8.68,-3.98,0,534,,,0,5023.00,172.00,-131.00,0
6776,Kepler-1030 b,Kepler-1030,1,19.32952416,0.00007474,-0.00007474,0,,,,,,,,,,,,,4983.00,78.38,-85.01,0
6777,Kepler-1030 b,Kepler-1030,0,,,,,,,,,16.88,1.01,-0.95,0,,,,,5035.00,176.00,-176.00,0
6778,Kepler-1030 b,Kepler-1030,0,19.32952416,0.00007474,-0.00007474,0,0.134500,,,0,19.16,8.68,-3.98,0,534,,,0,5023.00,172.00,-131.00,0
6779,Kepler-1030 b,Kepler-1030,0,19.32960000,0.00020000,-0.00020000,0,0.128000,,,0,,,,0,497,,,0,4941.00,82.00,-82.00,0
6780,Kepler-1031 b,Kepler-1031,0,1.22622396,0.00000443,-0.00000443,0,,,,0,,,,0,,,,0,6051.81,94.31,-94.31,0
6781,Kepler-1031 b,Kepler-1031,0,1.22623246,0.00000449,-0.00000449,0,,,,,,,,,,,,,6051.81,94.31,-94.31,0
6782,Kepler-1031 b,Kepler-1031,0,1.22622396,0.00000443,-0.00000443,0,0.021800,,,0,3973.86,1715.86,-1666.20,0,2024,,,0,5855.00,79.00,-70.00,0
6783,Kepler-1031 b,Kepler-1031,0,1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,2313.02,2795.43,-631.14,0,1769,,,0,6095.00,143.00,-189.00,0
6784,Kepler-1031 b,Kepler-1031,1,1.22621732,0.00000451,-0.00000451,0,,,,,,,,,,,,,6011.00,125.91,-133.30,0
6785,Kepler-1031 b,Kepler-1031,0,1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,2313.02,2795.43,-631.14,0,1769,,,0,6095.00,143.00,-189.00,0
6786,Kepler-1031 b,Kepler-1031,0,1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,2313.02,2795.43,-631.14,0,1769,,,0,6095.00,143.00,-189.00,0
6787,Kepler-1032 b,Kepler-1032,0,3.29011408,0.00000623,-0.00000623,0,0.036100,,,0,97.96,29.97,-25.46,0,802,,,0,4484.00,134.00,-134.00,0
6788,Kepler-1032 b,Kepler-1032,0,3.29012003,0.00000242,-0.00000242,0,,,,,,,,,,,,,4446.00,122.00,-122.00,0
6789,Kepler-1032 b,Kepler-1032,0,3.29011795,0.00000505,-0.00000505,0,0.036100,,,0,97.96,32.56,-26.46,0,802,,,0,4484.00,132.00,-133.00,0
6790,Kepler-1032 b,Kepler-1032,0,,,,,,,,,176.14,20.59,-17.84,0,,,,,4481.00,157.00,-157.00,0
6791,Kepler-1032 b,Kepler-1032,0,3.29016900,0.00001900,-0.00001900,0,0.037000,,,0,,,,0,823,,,0,4574.00,62.00,-62.00,0
6792,Kepler-1032 b,Kepler-1032,0,3.29011795,0.00000505,-0.00000505,0,0.036100,,,0,97.96,32.56,-26.46,0,802,,,0,4484.00,132.00,-133.00,0
6793,Kepler-1032 b,Kepler-1032,1,3.29011795,0.00000505,-0.00000505,0,,,,,,,,,,,,,4647.00,57.14,-84.37,0
6794,Kepler-1032 b,Kepler-1032,0,3.29011795,0.00000505,-0.00000505,0,0.036100,,,0,97.96,32.56,-26.46,0,802,,,0,4484.00,132.00,-133.00,0
6795,Kepler-1032 b,Kepler-1032,0,3.29011408,0.00000623,-0.00000623,0,,,,0,,,,0,,,,0,4446.00,122.00,-122.00,0
6796,Kepler-1033 b,Kepler-1033,0,7.56052806,0.00002405,-0.00002405,0,0.076100,,,0,164.90,196.04,-45.54,0,914,,,0,5895.00,165.00,-197.00,0
6797,Kepler-1033 b,Kepler-1033,0,7.56052806,0.00002405,-0.00002405,0,0.076100,,,0,164.90,196.04,-45.54,0,914,,,0,5895.00,165.00,-197.00,0
6798,Kepler-1033 b,Kepler-1033,0,,,,,,,,,159.42,23.87,-20.26,0,,,,,5890.00,206.00,-206.00,0
6799,Kepler-1033 b,Kepler-1033,1,7.56052806,0.00002405,-0.00002405,0,,,,,,,,,,,,,5547.00,59.76,-66.49,0
6800,Kepler-1033 b,Kepler-1033,0,7.56034400,0.00008400,-0.00008400,0,0.075000,,,0,,,,0,889,,,0,5853.00,125.00,-125.00,0
6801,Kepler-1033 b,Kepler-1033,0,7.56052209,0.00002636,-0.00002636,0,0.076100,,,0,164.90,144.89,-49.45,0,914,,,0,5895.00,158.00,-211.00,0
6802,Kepler-1033 b,Kepler-1033,0,7.56048552,0.00003475,-0.00003475,0,,,,,,,,,,,,,5465.00,123.00,-123.00,0
6803,Kepler-1033 b,Kepler-1033,0,7.56052209,0.00002636,-0.00002636,0,,,,0,,,,0,,,,0,5465.00,123.00,-123.00,0
6804,Kepler-1033 b,Kepler-1033,0,7.56052806,0.00002405,-0.00002405,0,0.076100,,,0,164.90,196.04,-45.54,0,914,,,0,5895.00,165.00,-197.00,0
6805,Kepler-1033 b,Kepler-1033,0,7.56052455,0.00000501,-0.00000501,0,,,,,,,,,,,,,5465.00,123.00,-123.00,0
6806,Kepler-1034 b,Kepler-1034,0,,,,,,,,,36.79,1.51,-1.44,0,,,,,5085.00,102.00,-102.00,0
6807,Kepler-1034 b,Kepler-1034,0,12.12400283,0.00002988,-0.00002988,0,,,,,,,,,,,,,5099.00,122.00,-122.00,0
6808,Kepler-1034 b,Kepler-1034,0,12.12400943,0.00003320,-0.00003320,0,0.098200,,,0,45.70,40.81,-10.49,0,663,,,0,5280.00,175.00,-139.00,0
6809,Kepler-1034 b,Kepler-1034,0,12.12402699,0.00000301,-0.00000301,0,,,,,,,,,,,,,5099.00,122.00,-122.00,0
6810,Kepler-1034 b,Kepler-1034,0,12.12401737,0.00003197,-0.00003197,0,0.096500,,,0,48.98,8.44,-10.18,0,675,,,0,5094.00,83.00,-76.00,0
6811,Kepler-1034 b,Kepler-1034,0,12.12401737,0.00003197,-0.00003197,0,,,,0,,,,0,,,,0,5099.00,122.00,-122.00,0
6812,Kepler-1034 b,Kepler-1034,0,12.12400943,0.00003320,-0.00003320,0,0.098200,,,0,45.70,40.81,-10.49,0,663,,,0,5280.00,175.00,-139.00,0
6813,Kepler-1034 b,Kepler-1034,0,12.12400943,0.00003320,-0.00003320,0,0.098200,,,0,45.70,40.81,-10.49,0,663,,,0,5280.00,175.00,-139.00,0
6814,Kepler-1034 b,Kepler-1034,0,12.12400000,0.00012000,-0.00012000,0,0.096000,,,0,,,,0,655,,,0,5240.00,84.00,-84.00,0
6815,Kepler-1034 b,Kepler-1034,1,12.12400943,0.00003320,-0.00003320,0,,,,,,,,,,,,,5198.00,102.36,-86.25,0
6816,Kepler-1035 b,Kepler-1035,0,2.71407763,0.00000433,-0.00000433,0,,,,,,,,,,,,,5753.50,103.29,-180.92,0
6817,Kepler-1035 b,Kepler-1035,0,2.71406000,0.00001500,-0.00001500,0,0.037000,,,0,,,,0,1288,,,0,5794.00,72.00,-72.00,0
6818,Kepler-1035 b,Kepler-1035,0,2.71407755,0.00000371,-0.00000371,0,0.034400,,,0,537.57,820.20,-160.70,0,1228,,,0,5709.00,177.00,-137.00,0
6819,Kepler-1035 b,Kepler-1035,0,2.71407755,0.00000371,-0.00000371,0,0.034400,,,0,537.57,820.20,-160.70,0,1228,,,0,5709.00,177.00,-137.00,0
6820,Kepler-1035 b,Kepler-1035,0,2.71407837,0.00000387,-0.00000387,0,,,,0,,,,0,,,,0,5753.50,103.29,-180.92,0
6821,Kepler-1035 b,Kepler-1035,0,2.71407837,0.00000387,-0.00000387,0,0.038600,,,0,675.86,266.41,-120.21,0,1301,,,0,5815.00,69.00,-87.00,0
6822,Kepler-1035 b,Kepler-1035,1,2.71407755,0.00000371,-0.00000371,0,,,,,,,,,,,,,5763.00,114.35,-121.15,0
6823,Kepler-1035 b,Kepler-1035,0,,,,,,,,,1180.06,86.90,-79.05,0,,,,,5737.00,115.00,-115.00,0
6824,Kepler-1035 b,Kepler-1035,0,2.71407968,0.00000193,-0.00000193,0,,,,,,,,,,,,,5753.50,103.29,-180.92,0
6825,Kepler-1035 b,Kepler-1035,0,2.71407755,0.00000371,-0.00000371,0,0.034400,,,0,537.57,820.20,-160.70,0,1228,,,0,5709.00,177.00,-137.00,0
6826,Kepler-1036 b,Kepler-1036,0,122.87916295,0.00046784,-0.00046784,0,,,,,,,,,,,,,5433.00,44.19,-44.19,0
6827,Kepler-1036 b,Kepler-1036,0,122.88122161,0.00001214,-0.00001214,0,,,,,,,,,,,,,5433.00,44.19,-44.19,0
6828,Kepler-1036 b,Kepler-1036,0,122.88080580,0.00070900,-0.00070900,0,0.479200,,,0,3.01,3.69,-0.69,0,336,,,0,5650.00,155.00,-155.00,0
6829,Kepler-1036 b,Kepler-1036,0,122.88080580,0.00070900,-0.00070900,0,0.479200,,,0,3.01,3.69,-0.69,0,336,,,0,5650.00,155.00,-155.00,0
6830,Kepler-1036 b,Kepler-1036,0,122.88080580,0.00070900,-0.00070900,0,0.479200,,,0,3.01,3.69,-0.69,0,336,,,0,5650.00,155.00,-155.00,0
6831,Kepler-1036 b,Kepler-1036,0,122.87995430,0.00068070,-0.00068070,0,,,,0,,,,0,,,,0,5433.00,44.19,-44.19,0
6832,Kepler-1036 b,Kepler-1036,1,122.88080580,0.00070900,-0.00070900,0,,,,,,,,,,,,,5533.00,83.31,-69.58,0
6833,Kepler-1036 b,Kepler-1036,0,122.87995430,0.00068070,-0.00068070,0,0.462900,,,0,2.66,0.83,-0.49,0,326,,,0,5413.00,107.00,-107.00,0
6834,Kepler-1036 b,Kepler-1036,0,,,,,,,,,2.82,0.07,-0.07,0,,,,,5476.00,110.00,-110.00,0
6835,Kepler-1036 b,Kepler-1036,0,122.87670000,0.00200000,-0.00200000,0,0.470000,,,0,,,,0,325,,,0,5590.00,96.00,-96.00,0
6836,Kepler-1037 b,Kepler-1037,1,1.06378867,0.00000126,-0.00000126,0,,,,,,,,,,,,,5105.00,96.95,-70.71,0
6837,Kepler-1037 b,Kepler-1037,0,1.06379000,0.00000170,-0.00000170,0,0.019000,,,0,,,,0,1422,,,0,5102.00,105.00,-105.00,0
6838,Kepler-1037 b,Kepler-1037,0,1.06378867,0.00000126,-0.00000126,0,0.019800,,,0,1761.19,2035.13,-589.17,0,1652,,,0,5265.00,173.00,-141.00,0
6839,Kepler-1037 b,Kepler-1037,0,1.06378867,0.00000126,-0.00000126,0,0.019800,,,0,1761.19,2035.13,-589.17,0,1652,,,0,5265.00,173.00,-141.00,0
6840,Kepler-1037 b,Kepler-1037,0,1.06378861,0.00000226,-0.00000226,0,0.019800,,,0,1761.19,1338.64,-644.50,0,1650,,,0,5265.00,158.00,-158.00,0
